name,quantity,price,day,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
Сыр Пошехонский Вохма 1 кг.Костромская обл.,0.196,144.29,18,0,0,0,1,0,0,0,1,0,0
Сыр Хохланд Ассорти синее плавленый 55 % 140г. БЗМЖ,2.0,20.15,18,0,0,0,1,0,0,0,1,0,0
Сыр Хохланд с ветчиной плавленный 35 % 50г. БЗМЖ,1.0,6.05,18,0,0,0,1,0,0,0,1,0,0
Сырный продукт Колбасный Янтарный  45% 1 кг.Воронеж.Костицын СЗМЖ,0.54,30.89,18,0,0,0,1,0,0,0,1,0,0
Сырок гла. с ванилью 50г.Свитлогорье БЗМЖ,1.0,10.16,18,0,0,0,1,0,0,0,1,0,0
Сырок Картошка творожный 45 г. Ростагро +СЗМЖ,2.0,6.26,18,0,0,0,1,0,0,0,1,0,0
Сырок с вар.сгущенкой глаз. 16% 40г.Три кота БЗМЖ,1.0,5.72,18,0,0,0,1,0,0,0,1,0,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,4.0,17.05,18,0,0,0,1,0,0,0,1,0,0
Творог обезжиреный 200г.Ярмолпрод БЗМЖ,1.0,12.33,18,0,0,0,1,0,0,0,1,0,0
"Творог Растишка Клубника-Банан-Пломбир 6*45 г.3,5%  БЗМЖ",1.0,20.59,18,0,0,0,1,0,0,0,1,0,0
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,5.0,3.76,18,1,0,0,0,0,0,0,1,0,0
Хлеб Горчичный 450г.Орион,3.0,5.95,18,1,0,0,0,0,0,0,1,0,0
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,12.0,4.21,18,1,0,0,0,0,0,0,1,0,0
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,3.0,4.98,18,1,0,0,0,0,0,0,1,0,0
Хлеб Здравое Зерно нарезка 300г.Хлебозавод №1,2.0,4.21,18,1,0,0,0,0,0,0,1,0,0
Хлеб КРЕСТЬЯНСКИЙ 380 г. Хлебозавод №1,2.0,5.27,18,1,0,0,0,0,0,0,1,0,0
Хлеб по Грузинский Похвала 1шт.370гр.,1.0,9.92,18,1,0,0,0,0,0,0,1,0,0
Хлеб по Грузинский Пури 1шт.370гр.,2.0,12.98,18,1,0,0,0,0,0,0,1,0,0
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,9.0,2.99,18,1,0,0,0,0,0,0,1,0,0
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,6.0,3.08,18,1,0,0,0,0,0,0,1,0,0
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,5.0,3.55,18,1,0,0,0,0,0,0,1,0,0
Чиабатта Классическая 200г.Хлебозавод №1,3.0,5.09,18,1,0,0,0,0,0,0,1,0,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,8.0,3.86,19,1,0,0,0,0,0,0,0,1,0
Батон Горчичный 400г.Переславский х-д.,2.0,8.01,19,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,19.0,4.71,19,1,0,0,0,0,0,0,0,1,0
Батон Нарезной 400г.Переславский х-д.,4.0,7.66,19,1,0,0,0,0,0,0,0,1,0
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,6.0,5.3,19,1,0,0,0,0,0,0,0,1,0
"Батон Нарезной новый в нарезке в/с 0,2 кг",3.0,4.8,19,1,0,0,0,0,0,0,0,1,0
Батон Творожный 300г.Переславский х-д.,3.0,6.49,19,1,0,0,0,0,0,0,0,1,0
Батончик к чаю  в/с 200г.Хлебозавод №1,2.0,3.96,19,1,0,0,0,0,0,0,0,1,0
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",2.0,6.6,19,0,0,1,0,0,0,0,0,1,0
Булка Городская  в/с 200г.Хлебозавод №1,3.0,2.98,19,1,0,0,0,0,0,0,0,1,0
Булка Черкизовская 300г.Орион,1.0,5.94,19,1,0,0,0,0,0,0,0,1,0
"Булочка Веснушечка 4 шт/0,05 Переславль",3.0,7.49,19,1,0,0,0,0,0,0,0,1,0
"Йогурт EPICA вишня-черешня 4,8% 130г. + БЗМЖ",1.0,10.6,19,0,0,1,0,0,0,0,0,1,0
"Йогурт натуральный 1,5% 500 г.Ярмолпрод БЗМЖ +",1.0,8.28,19,0,0,1,0,0,0,0,0,1,0
Йогуртный пр.д Фруттис Суперэкстра Вишня-Персик-Маракуйя 8% 115г.СЗМЖ,2.0,6.18,19,0,0,1,0,0,0,0,0,1,0
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",12.0,7.47,19,0,0,1,0,0,0,0,0,1,0
Кефир Вологжанка 1% 470 г.ВМК БЗМЖ,1.0,5.85,19,0,0,1,0,0,0,0,0,1,0
Кефир обезжиренный 500 г.Ярмолпрод БЗМЖ,3.0,5.75,19,0,0,1,0,0,0,0,0,1,0
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",1.0,6.34,19,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",1.0,8.29,19,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",2.0,8.26,19,0,0,1,0,0,0,0,0,1,0
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",1.0,8.29,19,0,0,1,0,0,0,0,0,1,0
"Коктейль Топтыжка Молочный карамельная ириска 3,2% 200г. +БЗМЖ",1.0,6.17,19,0,0,1,0,0,0,0,0,1,0
Котлета в тесте запеченая 100г.Орион,1.0,9.0,19,0,1,0,0,0,0,0,0,1,0
Лаваш Армянский 2шт.280гр,3.0,8.98,19,1,0,0,0,0,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 233г.,1.0,10.77,19,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Оливковый 67 % 744г.,1.0,25.96,19,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Провансаль 67 % 400г.,1.0,18.21,19,0,0,0,0,1,0,0,0,1,0
Майонез РЯБА Провансаль 67% 233г.,1.0,10.77,19,0,0,0,0,1,0,0,0,1,0
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",3.0,19.84,19,0,0,0,0,1,0,0,0,1,0
"Масло  Сливочное Традицонное в/с 82,5% 180г.Красный Ромб",2.0,23.11,19,0,0,0,0,1,0,0,0,1,0
"Масло Экомилк Традиционное сливочное 82,5% 180 г. БЗМЖ",1.0,29.78,19,0,0,0,0,1,0,0,0,1,0
"Молоко Вологжанка 2,5 % 500г.ВМК БЗМЖ",1.0,4.82,19,0,0,1,0,0,0,0,0,1,0
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,3.0,5.49,19,0,0,1,0,0,0,0,0,1,0
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,5.0,9.67,19,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",10.0,8.71,19,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",22.0,6.99,19,0,0,1,0,0,0,0,0,1,0
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",7.0,4.85,19,0,0,1,0,0,0,0,0,1,0
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,8.0,7.41,19,0,0,1,0,0,0,0,0,1,0
"Обереженка с сахаром 4% 0,5 л.Ярмолпрод БЗМЖ",3.0,4.98,19,0,0,1,0,0,0,0,0,1,0
Пампушки с чесноком 300г.Орион,1.0,17.96,19,1,0,0,0,0,0,0,0,1,0
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",2.0,8.96,19,0,1,0,0,0,0,0,0,1,0
Пирог жареный с капустой 75г.Орион,4.0,5.99,19,0,1,0,0,0,0,0,0,1,0
Пирог жареный с повидло 75г.Орион,2.0,6.0,19,0,1,0,0,0,0,0,0,1,0
Пирог жареный с сосиской и картофелем 220г.Орион,2.0,12.98,19,0,1,0,0,0,0,0,0,1,0
Пирог жареный с творогом 75г.Орион,3.0,5.98,19,0,1,0,0,0,0,0,0,1,0
Пирог печеный с капустой 75г.Орион,1.0,6.0,19,0,1,0,0,0,0,0,0,1,0
Пирог печеный с картошкой 75г.Орион,1.0,5.97,19,0,1,0,0,0,0,0,0,1,0
Пирог печеный с печенью 75г.Орион,2.0,6.98,19,0,1,0,0,0,0,0,0,1,0
Пирог печеный с яйцом 75г.Орион,3.0,5.99,19,0,1,0,0,0,0,0,0,1,0
Пицца 100г.Орион,1.0,9.0,19,0,1,0,0,0,0,0,0,1,0
Плавленной сыр ВИТАКО  с ветчиной 8 шт.  50% 140г,1.0,16.83,19,0,0,0,1,0,0,0,0,1,0
Рожок с вареной сгущенкой 40 г. Ростагроэкспорт + СЗМЖ,1.0,6.33,19,0,1,0,0,0,0,0,0,1,0
Ряженка 4% 500г.Ярмолпрод БЗМЖ,1.0,6.53,19,0,0,1,0,0,0,0,0,1,0
Ряженка Вологжанка 4 % 470г.ВМК БЗМЖ,2.0,6.99,19,0,0,1,0,0,0,0,0,1,0
Сливки 10% 500г.Ярмолпрод БЗМЖ,2.0,10.26,19,0,0,1,0,0,0,0,0,1,0
Сливки Кампина порционные 10% 10 г. 1*10шт. +БЗМЖ,1.0,18.73,19,0,0,1,0,0,0,0,0,1,0
Слойка с капустой 75г. Орион,5.0,4.96,19,0,1,0,0,0,0,0,0,1,0
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,5.0,6.22,19,0,0,0,0,1,0,0,0,1,0
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,2.0,11.06,19,0,0,0,0,1,0,0,0,1,0
Сметана Простаквашино 10% 315 г. + БЗМЖ,1.0,17.09,19,0,0,0,0,1,0,0,0,1,0
Сметана Простоквашино 15 % 180г. + БЗМЖ,1.0,14.62,19,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,1.0,12.12,19,0,0,0,0,1,0,0,0,1,0
Сметана Экомилк Сливочная 20 % 330 г. + БЗМЖ,1.0,13.78,19,0,0,0,0,1,0,0,0,1,0
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",4.0,7.13,19,0,0,1,0,0,0,0,0,1,0
"Снежок Вологжанка 2,5% 470г.ВМК БЗМЖ",2.0,6.53,19,0,0,1,0,0,0,0,0,1,0
Сосиска в тесте 100г.Орион,2.0,9.0,19,0,1,0,0,0,0,0,0,1,0
Сыр Алтайский Витязь 50% 1кг.Алтайский край Барнаул с ЗМЖ,0.618,84.79,19,0,0,0,1,0,0,0,0,1,0
Сыр Джилл копченый косичка 1 кг.Краснодарский Край СЗМЖ,0.17,109.35,19,0,0,0,1,0,0,0,0,1,0
Сыр Для супа с грибами плавленый фольга 90г.Карат +,1.0,9.02,19,0,0,0,1,0,0,0,0,1,0
Сыр Маленький Король 50% 1 кг Брянск б.з.м.ж,0.546,99.65,19,0,0,0,1,0,0,0,0,1,0
Сыр Малыш 50% 1 кг Вохма б.з.м.ж,0.212,159.48,19,0,0,0,1,0,0,0,0,1,0
Сыр Мягкий Сербская брынза 45% 250г,1.0,36.81,19,0,0,0,1,0,0,0,0,1,0
Сыр плав. Дружба 80гр. Рязань,1.0,4.79,19,0,0,0,1,0,0,0,0,1,0
Сыр Пошехонский Вохма 1 кг.Костромская обл.,0.316,143.86,19,0,0,0,1,0,0,0,0,1,0
Сыр Российский пир Жинкина крынка 1 кг. с ЗМЖ Омская обл.,0.254,104.25,19,0,0,0,1,0,0,0,0,1,0
Сырный продукт Колбасный Янтарный  45% 1 кг.Воронеж.Костицын СЗМЖ,0.766,30.77,19,0,0,0,1,0,0,0,0,1,0
Сырок Вкусняша вареная сгущенка 40 г. СЗМЖ,7.0,4.44,19,0,0,0,1,0,0,0,0,1,0
Сырок гла.с какао 40г.Три кота БЗМЖ,1.0,5.78,19,0,0,0,1,0,0,0,0,1,0
Сырок с ванилью в карамельной глаз. 40г.Три кота БЗМЖ,2.0,5.76,19,0,0,0,1,0,0,0,0,1,0
Сырок с ванилью глаз. 16% 40г.Три кота БЗМЖ,3.0,5.76,19,0,0,0,1,0,0,0,0,1,0
Сырок с вар.сгущенкой глаз. 16% 40г.Три кота БЗМЖ,1.0,5.73,19,0,0,0,1,0,0,0,0,1,0
Творог 5% 350г.Обережье Премиум Ярмолпрод БЗМЖ,2.0,18.8,19,0,0,0,1,0,0,0,0,1,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,3.0,17.23,19,0,0,0,1,0,0,0,0,1,0
Творог 9% 400г.Обережье Ярмолпрод БЗМЖ,3.0,18.06,19,0,0,0,1,0,0,0,0,1,0
Творог Божья Коровка 9% 500 г.БЗМЖ,1.0,24.18,19,0,0,0,1,0,0,0,0,1,0
ХБИ Бородинское Новое 300г.Переславский х-д.,1.0,9.96,19,1,0,0,0,0,0,0,0,1,0
ХБИ Для Тостов Нарезка 450г.Переславский х-д.,1.0,8.02,19,1,0,0,0,0,0,0,0,1,0
ХБИ Заварное Плещеевское 300г.Переславский х-д.,1.0,7.63,19,1,0,0,0,0,0,0,0,1,0
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,8.0,3.82,19,1,0,0,0,0,0,0,0,1,0
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,7.0,4.21,19,1,0,0,0,0,0,0,0,1,0
Хлеб Дарницкий(половина) 325г.Переславский х-д,1.0,4.3,19,1,0,0,0,0,0,0,0,1,0
Хлеб Заварной Губернский Нарезка 300г.Переславский х-д,1.0,7.4,19,1,0,0,0,0,0,0,0,1,0
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,2.0,4.98,19,1,0,0,0,0,0,0,0,1,0
Хлеб Здравое Зерно нарезка 300г.Хлебозавод №1,1.0,4.16,19,1,0,0,0,0,0,0,0,1,0
Хлеб Матнакаш 1шт.380гр,3.0,9.96,19,1,0,0,0,0,0,0,0,1,0
Хлеб по Грузинский Похвала 1шт.370гр.,2.0,9.9,19,1,0,0,0,0,0,0,0,1,0
Хлеб по Грузинский Шоти 1шт.370гр.,1.0,9.93,19,1,0,0,0,0,0,0,0,1,0
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,7.0,3.0,19,1,0,0,0,0,0,0,0,1,0
Хлеб Солодовый 300г.Переславский х-д,1.0,7.0,19,1,0,0,0,0,0,0,0,1,0
"Хлеб СТАРОРУССКИЙ 0,3 кг (нарезка) Хлебозавод №1 +",1.0,8.5,19,1,0,0,0,0,0,0,0,1,0
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,6.0,3.09,19,1,0,0,0,0,0,0,0,1,0
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,4.0,3.54,19,1,0,0,0,0,0,0,0,1,0
Чиабатта Классическая 200г.Хлебозавод №1,3.0,5.06,19,1,0,0,0,0,0,0,0,1,0
Шанежки с картофелем и сыром 100г.Орион,1.0,7.0,19,0,1,0,0,0,0,0,0,1,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,11.0,3.85,20,1,0,0,0,0,0,0,0,0,1
Батон Горчичный 400г.Переславский х-д.,2.0,8.07,20,1,0,0,0,0,0,0,0,0,1
Батон Луковый 300г.Орион,1.0,5.99,20,1,0,0,0,0,0,0,0,0,1
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,20.0,4.7,20,1,0,0,0,0,0,0,0,0,1
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,6.0,5.31,20,1,0,0,0,0,0,0,0,0,1
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,6.0,4.3,20,1,0,0,0,0,0,0,0,0,1
Батончик к чаю  в/с 200г.Хлебозавод №1,1.0,3.96,20,1,0,0,0,0,0,0,0,0,1
Батончик к чаю 300г.Орион,3.0,5.94,20,1,0,0,0,0,0,0,0,0,1
Беляш 100гр. Орион,2.0,12.0,20,0,1,0,0,0,0,0,0,0,1
Булка Городская  в/с 200г.Хлебозавод №1,1.0,2.99,20,1,0,0,0,0,0,0,0,0,1
Булка Черкизовская 300г.Орион,3.0,5.92,20,1,0,0,0,0,0,0,0,0,1
Булочка в Дорогу 200г.Переславский х-д.,2.0,4.49,20,1,0,0,0,0,0,0,0,0,1
Ватрушка с творогом 75г.Орион,3.0,5.98,20,0,1,0,0,0,0,0,0,0,1
"Йогурт EPICA вишня-черешня 4,8% 130г. + БЗМЖ",1.0,10.52,20,0,0,1,0,0,0,0,0,0,1
"Йогурт Манго-Дыня-Апельсин1,5% 470г.ВМК БЗМЖ",1.0,6.3,20,0,0,1,0,0,0,0,0,0,1
"Йогуртный Напиток Нежный Малина-Земляника 0,1% 285г.Кампина СЗМЖ",1.0,13.6,20,0,0,1,0,0,0,0,0,0,1
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",9.0,7.48,20,0,0,1,0,0,0,0,0,0,1
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,3.0,9.17,20,0,0,1,0,0,0,0,0,0,1
Кефир Вологжанка 1% 470 г.ВМК БЗМЖ,1.0,5.9,20,0,0,1,0,0,0,0,0,0,1
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",3.0,6.39,20,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный банановый 2,5% 470г. ВКМ БЗМЖ",1.0,8.34,20,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",1.0,8.21,20,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",2.0,8.29,20,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",1.0,8.36,20,0,0,1,0,0,0,0,0,0,1
Котлета в тесте запеченая 100г.Орион,5.0,8.93,20,0,1,0,0,0,0,0,0,0,1
Лаваш Армянский 2шт.280гр,1.0,9.0,20,1,0,0,0,0,0,0,0,0,1
Майонез РЯБА Провансаль 67 % 791г.,2.0,25.92,20,0,0,0,0,1,0,0,0,0,1
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",3.0,19.92,20,0,0,0,0,1,0,0,0,0,1
"Масло Белорусские Просторы Сливочное 82,5% 500г.Вологодская обл.",2.0,30.92,20,0,0,0,0,1,0,0,0,0,1
"Масло Брест-Литовск Сливочное 82,5% 180г.Беларусь",3.0,28.82,20,0,0,0,0,1,0,0,0,0,1
"Масло Сливочное Божья Коровка в/с 82,5% БЗМЖ",2.0,19.73,20,0,0,0,0,1,0,0,0,0,1
"Масло Экомилк Традиционное сливочное 82,5% 180 г. БЗМЖ",1.0,29.75,20,0,0,0,0,1,0,0,0,0,1
"Молоко Вологжанка 2,5 % 500г.ВМК БЗМЖ",1.0,4.75,20,0,0,1,0,0,0,0,0,0,1
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,1.0,5.54,20,0,0,1,0,0,0,0,0,0,1
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,4.0,9.64,20,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",6.0,8.73,20,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",20.0,6.98,20,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",6.0,4.86,20,0,0,1,0,0,0,0,0,0,1
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,5.0,7.44,20,0,0,1,0,0,0,0,0,0,1
"Напиток Милки Дримс вишня-черешня 0,5% 500 г.Ярмолпрод БЗМЖ+",2.0,6.32,20,0,0,1,0,0,0,0,0,0,1
"Напиток Милки Дримс персик-маракуйя 0,5% 500г.Ярмолпрод БЗМЖ+",1.0,6.28,20,0,0,1,0,0,0,0,0,0,1
Напиток Тан кисломолочный 500 г. Лесная сказка БЗМЖ,1.0,6.62,20,0,0,1,0,0,0,0,0,0,1
Пампушки с чесноком 300г.Орион,1.0,17.91,20,1,0,0,0,0,0,0,0,0,1
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",2.0,8.96,20,0,1,0,0,0,0,0,0,0,1
Пирог жареный с капустой 75г.Орион,1.0,6.0,20,0,1,0,0,0,0,0,0,0,1
Пирог жареный с творогом 75г.Орион,7.0,5.97,20,0,1,0,0,0,0,0,0,0,1
Пирог печеный с капустой 75г.Орион,3.0,5.98,20,0,1,0,0,0,0,0,0,0,1
Пирог печеный с картошкой 75г.Орион,1.0,6.0,20,0,1,0,0,0,0,0,0,0,1
Пирог печеный с печенью 75г.Орион,2.0,6.91,20,0,1,0,0,0,0,0,0,0,1
Пирог печеный с яблоком 75г.Орион,2.0,6.96,20,0,1,0,0,0,0,0,0,0,1
Пирог печеный с яйцом 75г.Орион,7.0,5.98,20,0,1,0,0,0,0,0,0,0,1
Пироженое Kиндер Молочный ломтик 28г БЗМЖ,2.0,10.09,20,0,1,0,0,0,0,0,0,0,1
Пицца 100г.Орион,5.0,8.99,20,0,1,0,0,0,0,0,0,0,1
Плавленной сыр ВИТАКО с грибами  60% 200г,1.0,19.7,20,0,0,0,1,0,0,0,0,0,1
